permit,apn,parsed_address
str-06074l,5353622401,319 10th ave 92101
str-06074l,5353622461,350 11th ave #329 92101
str-06074l,5353622426,321 10th ave #205 92101
str-06074l,5353622928,321 10th ave #2104 92101
str-06074l,5353622819,321 10th ave #1403 92101
str-06074l,5353622818,321 10th ave #1402 92101
str-06074l,5353622721,350 11th ave #1129 92101
str-06074l,5353622637,350 11th ave #729 92101
str-06074l,5353622539,350 11th ave #529 92101
str-06074l,5353622675,350 11th ave #921 92101
str-06074l,5353622478,350 11th ave #318 92101
str-06074l,5353622717,350 11th ave #1125 92101
str-06074l,5353622715,321 10th ave #1107 92101
str-06074l,5353622659,321 10th ave #903 92101
str-06074l,5353622469,350 11th ave #337 92101
str-06074l,5353622458,350 11th ave #324 92101
str-06074l,5353622451,321 10th ave #303 92101
str-06074l,5353622449,321 10th ave #301 92101
str-06074l,5353622420,315 10th ave 92101
str-06074l,5353622836,321 10th ave #1604 92101
str-06074l,5353622631,321 10th ave #707 92101
str-06074l,5353622553,321 10th ave #511 92101
str-06074l,5353622529,321 10th ave #503 92101
str-06074l,5353622521,350 11th ave #421 92101
str-06074l,5353622520,350 11th ave #422 92101
str-06074l,5353622444,321 10th ave #211 92101
str-06074l,5353622920,321 10th ave #2004 92101
str-06074l,5353622912,321 10th ave #1904 92101
str-06074l,5353622623,350 11th ave #617 92101
str-06074l,5353622473,350 11th ave #323 92101
str-06074l,5353623008,321 10th ave #2302 92101
str-06074l,5353622926,321 10th ave #2102 92101
str-06074l,5353622811,321 10th ave #1303 92101
str-06074l,5353622713,321 10th ave #1105 92101
str-06074l,5353622706,321 10th ave #1006 92101
str-06074l,5353622446,321 10th ave #213 92101
str-06074l,5353622432,350 11th ave #228 92101
str-06074l,5353622405,350 11th ave #129 92101
str-06074l,5353623016,321 10th ave #2404 92101
str-06074l,5353622817,321 10th ave #1401 92101
str-06074l,5353622625,321 10th ave #701 92101
str-06074l,5353622418,1068 k st 92101
str-06074l,5353622403,350 11th ave #124 92101
str-06074l,5353622905,321 10th ave #1805 92101
str-06074l,5353622828,321 10th ave #1504 92101
str-06074l,5353622678,350 11th ave #918 92101
str-06074l,5353622668,350 11th ave #926 92101
str-06074l,5353622655,350 11th ave #831 92101
str-06074l,5353622466,350 11th ave #347 92101
str-06074l,5353622825,321 10th ave #1501 92101
str-06074l,5353622602,321 10th ave #602 92101
str-06074l,5353622447,321 10th ave #214 92101
str-06074l,5353623010,321 10th ave #2304 92101
str-06074l,5353622929,321 10th ave #2105 92101
str-06074l,5353622810,321 10th ave #1302 92101
str-06074l,5353622643,321 10th ave #803 92101
str-06074l,5353622433,350 11th ave #230 92101
str-06074l,5353622846,321 10th ave #1706 92101
str-06074l,5353622640,350 11th ave #730 92101
str-06074l,5353622607,321 10th ave #607 92101
str-06074l,5353622550,350 11th ave #516 92101
str-06074l,5353622515,350 11th ave #431 92101
str-06074l,5353622503,321 10th ave #403 92101
str-06074l,5353622445,321 10th ave #212 92101
str-06074l,5353622916,321 10th ave #1908 92101
str-06074l,5353622601,321 10th ave #601 92101
str-06074l,5353622513,350 11th ave #429 92101
str-06074l,5353622927,321 10th ave #2103 92101
str-06074l,5353622608,321 10th ave #608 92101
str-06074l,5353622514,350 11th ave #428 92101
str-06074l,5353622512,350 11th ave #426 92101
str-06074l,5353622454,321 10th ave #306 92101
str-06074l,5353622919,321 10th ave #2003 92101
str-06074l,5353622614,350 11th ave #628 92101
str-06074l,5353622467,350 11th ave #335 92101
str-06074l,5353622847,321 10th ave #1707 92101
str-06074l,5353622603,321 10th ave #603 92101
str-06074l,5353622547,350 11th ave #519 92101
str-06074l,5353622531,321 10th ave #505 92101
str-06074l,5353622402,350 11th ave #125 92101
str-06074l,5353622922,321 10th ave #2006 92101
str-06074l,5353622606,321 10th ave #606 92101
str-06074l,5353622468,350 11th ave #345 92101
str-06074l,5353622833,321 10th ave #1601 92101
str-06074l,5353622832,321 10th ave #1508 92101
str-06074l,5353622665,350 11th ave #925 92101
str-06074l,5353623006,321 10th ave #2208 92101
str-06074l,5353622924,321 10th ave #2008 92101
str-06074l,5353622909,321 10th ave #1901 92101
str-06074l,5353622635,350 11th ave #727 92101
str-06074l,5353622622,350 11th ave #618 92101
str-06074l,5353622613,350 11th ave #629 92101
str-06074l,5353622612,350 11th ave #626 92101
str-06074l,5353622841,321 10th ave #1701 92101
str-06074l,5353622703,321 10th ave #1003 92101
str-06074l,5353622475,350 11th ave #321 92101
str-06074l,5353622842,321 10th ave #1702 92101
str-06074l,5353622552,321 10th ave #510 92101
str-06074l,5353622523,350 11th ave #419 92101
str-06074l,5353622914,321 10th ave #1906 92101
str-06074l,5353622843,321 10th ave #1703 92101
str-06074l,5353622716,321 10th ave #1108 92101
str-06074l,5353622669,350 11th ave #929 92101
str-06074l,5353622649,350 11th ave #825 92101
str-06074l,5353622507,321 10th ave #407 92101
str-06074l,5353623017,321 10th ave #2407 92101
str-06074l,5353623011,321 10th ave #2307 92101
str-06074l,5353622915,321 10th ave #1907 92101
str-06074l,5353622711,321 10th ave #1103 92101
str-06074l,5353622634,350 11th ave #724 92101
str-06074l,5353622557,321 10th ave #515 92101
str-06074l,5353622413,350 11th ave #122 92101
str-06074l,5353622626,321 10th ave #702 92101
str-06074l,5353622619,350 11th ave #621 92101
str-06074l,5353622556,321 10th ave #514 92101
str-06074l,5353622537,350 11th ave #527 92101
str-06074l,5353622437,350 11th ave #220 92101
str-06074l,5353622610,350 11th ave #624 92101
str-06074l,5353622470,350 11th ave #343 92101
str-06074l,5353622436,350 11th ave #221 92101
str-06074l,5353622823,321 10th ave #1407 92101
str-06074l,5353622653,350 11th ave #829 92101
str-06074l,5353622813,321 10th ave #1305 92101
str-06074l,5353622551,321 10th ave #509 92101
str-06074l,5353622549,350 11th ave #517 92101
str-06074l,5353622931,321 10th ave #2107 92101
str-06074l,5353622829,321 10th ave #1505 92101
str-06074l,5353622702,321 10th ave #1002 92101
str-06074l,5353622533,321 10th ave #507 92101
str-06074l,5353622506,321 10th ave #406 92101
str-06074l,5353623007,321 10th ave #2301 92101
str-06074l,5353622802,321 10th ave #1202 92101
str-06074l,5353622652,350 11th ave #826 92101
str-06074l,5353622645,321 10th ave #805 92101
str-06074l,5353622639,350 11th ave #731 92101
str-06074l,5353622621,350 11th ave #619 92101
str-06074l,5353622925,321 10th ave #2101 92101
str-06074l,5353622806,321 10th ave #1206 92101
str-06074l,5353622627,321 10th ave #703 92101
str-06074l,5353622624,350 11th ave #616 92101
str-06074l,5353622517,350 11th ave #433 92101
str-06074l,5353622807,321 10th ave #1207 92101
str-06074l,5353622644,321 10th ave #804 92101
str-06074l,5353622628,321 10th ave #704 92101
str-06074l,5353622814,321 10th ave #1306 92101
str-06074l,5353622708,321 10th ave #1008 92101
str-06074l,5353622664,321 10th ave #908 92101
str-06074l,5353622658,321 10th ave #902 92101
str-06074l,5353622414,304 11th ave 92101
str-06074l,5353622511,350 11th ave #427 92101
str-06074l,5353622923,321 10th ave #2007 92101
str-06074l,5353622803,321 10th ave #1203 92101
str-06074l,5353622632,321 10th ave #708 92101
str-06074l,5353622459,350 11th ave #327 92101
str-06074l,5353622404,350 11th ave #127 92101
str-06074l,5353622906,321 10th ave #1806 92101
str-06074l,5353622901,321 10th ave #1801 92101
str-06074l,5353622705,321 10th ave #1005 92101
str-06074l,5353622615,350 11th ave #631 92101
str-06074l,5353622546,350 11th ave #520 92101
str-06074l,5353622538,350 11th ave #526 92101
str-06074l,5353622536,350 11th ave #524 92101
str-06074l,5353622480,350 11th ave #316 92101
str-06074l,5353622656,350 11th ave #830 92101
str-06074l,5353622642,321 10th ave #802 92101
str-06074l,5353622541,350 11th ave #531 92101
str-06074l,5353622504,321 10th ave #404 92101
str-06074l,5353622460,350 11th ave #326 92101
str-06074l,5353622419,1028 k st 92101
str-06074l,5353622824,321 10th ave #1408 92101
str-06074l,5353622816,321 10th ave #1308 92101
str-06074l,5353622722,350 11th ave #1128 92101
str-06074l,5353622648,321 10th ave #808 92101
str-06074l,5353622407,350 11th ave #133 92101
str-06074l,5353622527,321 10th ave #501 92101
str-06074l,5353622636,350 11th ave #726 92101
str-06074l,5353622425,321 10th ave #204 92101
str-06074l,5353622415,350 11th ave #120 92101
str-06074l,5353622411,1051 j st 92101
str-06074l,5353622932,321 10th ave #2108 92101
str-06074l,5353622917,321 10th ave #2001 92101
str-06074l,5353622911,321 10th ave #1903 92101
str-06074l,5353622903,321 10th ave #1803 92101
str-06074l,5353622522,350 11th ave #420 92101
str-06074l,5353622913,321 10th ave #1905 92101
str-06074l,5353622805,321 10th ave #1205 92101
str-06074l,5353622710,321 10th ave #1102 92101
str-06074l,5353622519,350 11th ave #423 92101
str-06074l,5353622501,321 10th ave #401 92101
str-06074l,5353622441,350 11th ave #216 92101
str-06074l,5353622801,321 10th ave #1201 92101
str-06074l,5353622666,350 11th ave #924 92101
str-06074l,5353622820,321 10th ave #1404 92101
str-06074l,5353622660,321 10th ave #904 92101
str-06074l,5353622505,321 10th ave #405 92101
str-06074l,5353622417,350 11th ave #116 92101
str-06074l,5353622845,321 10th ave #1705 92101
str-06074l,5353622835,321 10th ave #1603 92101
str-06074l,5353622530,321 10th ave #504 92101
str-06074l,5353622840,321 10th ave #1608 92101
str-06074l,5353622839,321 10th ave #1607 92101
str-06074l,5353622544,350 11th ave #522 92101
str-06074l,5353622439,350 11th ave #218 92101
str-06074l,5353623001,321 10th ave #2201 92101
str-06074l,5353622907,321 10th ave #1807 92101
str-06074l,5353622663,321 10th ave #907 92101
str-06074l,5353622543,350 11th ave #523 92101
str-06074l,5353622540,350 11th ave #528 92101
str-06074l,5353622510,350 11th ave #424 92101
str-06074l,5353622465,350 11th ave #333 92101
str-06074l,5353622428,321 10th ave #207 92101
str-06074l,5353623005,321 10th ave #2207 92101
str-06074l,5353622822,321 10th ave #1406 92101
str-06074l,5353623018,321 10th ave #2408 92101
str-06074l,5353622838,321 10th ave #1606 92101
str-06074l,5353622633,350 11th ave #725 92101
str-06074l,5353622525,350 11th ave #417 92101
str-06074l,5353622455,321 10th ave #307 92101
str-06074l,5353622408,350 11th ave #134 92101
str-06074l,5353622910,321 10th ave #1902 92101
str-06074l,5353622667,350 11th ave #927 92101
str-06074l,5353622650,350 11th ave #824 92101
str-06074l,5353622476,350 11th ave #320 92101
str-06074l,5353622921,321 10th ave #2005 92101
str-06074l,5353622723,350 11th ave #1131 92101
str-06074l,5353622548,350 11th ave #518 92101
str-06074l,5353622509,350 11th ave #425 92101
str-06074l,5353622463,350 11th ave #331 92101
str-06074l,5353622421,317 10th ave 92101
str-06074l,5353622701,321 10th ave #1001 92101
str-06074l,5353622647,321 10th ave #807 92101
str-06074l,5353622618,350 11th ave #622 92101
str-06074l,5353622605,321 10th ave #605 92101
str-06074l,5353622545,350 11th ave #521 92101
str-06074l,5353622438,350 11th ave #219 92101
str-06074l,5353622673,350 11th ave #923 92101
str-06074l,5353622651,350 11th ave #827 92101
str-06074l,5353622646,321 10th ave #806 92101
str-06074l,5353622534,321 10th ave #508 92101
str-06074l,5353622452,321 10th ave #304 92101
str-06074l,5353623013,321 10th ave #2401 92101
str-06074l,5353622707,321 10th ave #1007 92101
str-06074l,5353622528,321 10th ave #502 92101
str-06074l,5353622477,350 11th ave #319 92101
str-06074l,5353622464,350 11th ave #330 92101
str-06074l,5353622457,350 11th ave #325 92101
str-06074l,5353622453,321 10th ave #305 92101
str-06074l,5353622424,321 10th ave #203 92101
str-06074l,5353622471,350 11th ave #339 92101
str-06074l,5353622617,350 11th ave #623 92101
str-06074l,5353622542,350 11th ave #530 92101
str-06074l,5353622535,350 11th ave #525 92101
str-06074l,5353622406,350 11th ave #131 92101
str-06074l,5353622714,321 10th ave #1106 92101
str-06074l,5353622804,321 10th ave #1204 92101
str-06074l,5353622724,350 11th ave #1130 92101
str-06074l,5353622720,350 11th ave #1126 92101
str-06074l,5353622629,321 10th ave #705 92101
str-06074l,5353622604,321 10th ave #604 92101
str-06074l,5353622416,302 11th ave 92101
str-06074l,5353622904,321 10th ave #1804 92101
str-06074l,5353622834,321 10th ave #1602 92101
str-06074l,5353622719,350 11th ave #1127 92101
str-06074l,5353622508,321 10th ave #408 92101
str-06074l,5353622848,321 10th ave #1708 92101
str-06074l,5353622672,350 11th ave #930 92101
str-06074l,5353622662,321 10th ave #906 92101
str-06074l,5353622516,350 11th ave #430 92101
str-06074l,5353622930,321 10th ave #2106 92101
str-06074l,5353622827,321 10th ave #1503 92101
str-06074l,5353622474,350 11th ave #322 92101
str-06074l,5353623014,321 10th ave #2402 92101
str-06074l,5353623003,321 10th ave #2203 92101
str-06074l,5353622435,350 11th ave #222 92101
str-06074l,5353622808,321 10th ave #1208 92101
str-06074l,5353622657,321 10th ave #901 92101
str-06074l,5353622479,350 11th ave #317 92101
str-06074l,5353622450,321 10th ave #302 92101
str-06074l,5353623009,321 10th ave #2303 92101
str-06074l,5353622918,321 10th ave #2002 92101
str-06074l,5353622826,321 10th ave #1502 92101
str-06074l,5353622821,321 10th ave #1405 92101
str-06074l,5353622611,350 11th ave #627 92101
str-06074l,5353622609,350 11th ave #625 92101
str-06074l,5353622443,321 10th ave #210 92101
str-06074l,5353623015,321 10th ave #2403 92101
str-06074l,5353623004,321 10th ave #2204 92101
str-06074l,5353622709,321 10th ave #1101 92101
str-06074l,5353622620,350 11th ave #620 92101
str-06074l,5353622409,390 11th ave 92101
str-06074l,5353622831,321 10th ave #1507 92101
str-06074l,5353622704,321 10th ave #1004 92101
str-06074l,5353622677,350 11th ave #919 92101
str-06074l,5353622674,350 11th ave #922 92101
str-06074l,5353622462,350 11th ave #328 92101
str-06074l,5353622427,321 10th ave #206 92101
str-06074l,5353622422,321 10th ave #201 92101
str-02440l,4235511300,3944 mission blvd 92109
str-04854l,4235730800,3855 bayside walk 92109
str-01619l,4364110200,1275 brunner st 92110
str-03599l,5391610700,3043 ivy st 92104
str-04023l,5396012100,3000 e st 92102
str-06062l,4235861600,826 pismo court 92109
str-06560l,4512800700,806 w brookes ave 92103
str-04224l,4480612101,1743 ocean front st 92107
str-04224l,4480612104,1739 ocean front st 92107
str-04224l,4480612102,1741 ocean front st 92107
str-04224l,4480612103,1737 ocean front st 92107
str-04224l,4480612105,1745 ocean front st 92107
str-06598l,5343230400,825 e broadway 92101
str-00049l,4487410700,4445 narragansett ave 92107
str-00371l,3515710800,6276 camino de la costa 92037
str-06508l,3451903500,3707 nobel dr 92122
str-06638l,3514010500,635 bonair st 92037
str-06842l,4162601200,4985 academy st 92109
str-06866l,3462731200,2144 avenida de la playa 92037
str-06890l,3516200700,531 vincente way 92037
str-06407l,4234930900,3515 bayonne dr 92109
str-07069l,4533720400,3434 arizona st 92104
str-07195l,5343020500,2619 c st 92102
str-07286l,4242511800,1936 oliver ave 92109
str-07547l,5343920300,2409 e st 92102
str-03006l,3572820100,1241 la jolla rancho rd 92037
str-07423l,4537810900,3135 boundary st 92104
str-07471l,5341330600,1203 23rd st 92102
str-07503l,4515420900,3235 ibis st 92103
str-07598l,3485301400,7456 teasdale ave 92122
str-07613l,4493700800,3863 atascadero dr 92107
str-06076l,4180612000,4078 gros ventre ave 92117
str-06471l,4237180700,2858 bayside walk 92109
str-06486l,4304920100,2006 frankfort st 92110
str-01522l,4481520900,4921 del mar ave 92107
str-03037l,4153101000,867 tourmaline st 92109
str-04838l,4483010800,4828 newport ave 92107
str-01790l,4582210400,6632 cartwright st 92120
str-03220l,5451720800,2960 j st 92102
str-00162l,4543203300,3442 41st st 92105
str-00205l,4532560300,3583 granada ave 92104
str-00356l,4473811200,4045 wabash ave 92104
str-00422l,4436502500,1831 lyndon rd 92103
str-05170l,3465230900,7810 roseland dr 92037
str-05244l,4171313500,2369 loring st 92109
str-07569l,4482411100,4803 bermuda ave 92107
str-02790l,4462311400,2868 howard ave 92104
str-02903l,4444910502,4067 albatross st 92103
str-02903l,4444910503,4069 albatross st 92103
str-02903l,4444910504,4071 albatross st 92103
str-02903l,4444910501,4065 albatross st 92103
str-06152l,4573620200,6683 ballinger ave 92119
str-06168l,3011013300,12797 via esperia 92014
str-06196l,5335740300,945 5th ave 92101
str-06497l,4155811334,4667 ocean blvd #307 92109
str-06497l,4155811340,4667 ocean blvd #313 92109
str-06497l,4155811307,4667 ocean blvd #107 92109
str-06497l,4155811303,4667 ocean blvd #103 92109
str-06497l,4155811343,4667 ocean blvd #402 92109
str-06497l,4155811349,4667 ocean blvd #408 92109
str-06497l,4155811351,4667 ocean blvd #410 92109
str-06497l,4155811338,4667 ocean blvd #311 92109
str-06497l,4155811319,4667 ocean blvd #206 92109
str-06497l,4155811354,4667 ocean blvd #413 92109
str-06497l,4155811316,4667 ocean blvd #203 92109
str-06497l,4155811322,4667 ocean blvd #209 92109
str-06497l,4155811318,4667 ocean blvd #205 92109
str-06497l,4155811314,4667 ocean blvd #201 92109
str-06497l,4155811311,4667 ocean blvd #111 92109
str-06497l,4155811301,4667 ocean blvd #101 92109
str-06497l,4155811353,4667 ocean blvd #412 92109
str-06497l,4155811345,4667 ocean blvd #404 92109
str-06497l,4155811347,4667 ocean blvd #406 92109
str-06497l,4155811331,4667 ocean blvd #304 92109
str-06497l,4155811335,4667 ocean blvd #308 92109
str-06497l,4155811321,4667 ocean blvd #208 92109
str-06497l,4155811313,4667 ocean blvd #113 92109
str-06497l,4155811317,4667 ocean blvd #204 92109
str-06497l,4155811315,4667 ocean blvd #202 92109
str-06497l,4155811355,4667 ocean blvd #414 92109
str-06497l,4155811336,4667 ocean blvd #309 92109
str-06497l,4155811309,4667 ocean blvd #109 92109
str-06497l,4155811323,4667 ocean blvd #210 92109
str-06497l,4155811344,4667 ocean blvd #403 92109
str-06497l,4155811302,4667 ocean blvd #102 92109
str-06497l,4155811329,4667 ocean blvd #302 92109
str-06497l,4155811310,4667 ocean blvd #110 92109
str-06497l,4155811320,4667 ocean blvd #207 92109
str-06497l,4155811312,4667 ocean blvd #112 92109
str-06497l,4155811308,4667 ocean blvd #108 92109
str-06497l,4155811328,4667 ocean blvd #301 92109
str-06497l,4155811333,4667 ocean blvd #306 92109
str-06497l,4155811306,4667 ocean blvd #106 92109
str-06497l,4155811339,4667 ocean blvd #312 92109
str-06497l,4155811304,4667 ocean blvd #104 92109
str-06497l,4155811324,4667 ocean blvd #211 92109
str-06497l,4155811342,4667 ocean blvd #401 92109
str-06497l,4155811341,4667 ocean blvd #314 92109
str-06497l,4155811305,4667 ocean blvd #105 92109
str-06497l,4155811348,4667 ocean blvd #407 92109
str-06497l,4155811346,4667 ocean blvd #405 92109
str-06497l,4155811326,4667 ocean blvd #213 92109
str-06497l,4155811350,4667 ocean blvd #409 92109
str-06497l,4155811325,4667 ocean blvd #212 92109
str-06497l,4155811332,4667 ocean blvd #305 92109
str-06497l,4155811330,4667 ocean blvd #303 92109
str-06497l,4155811337,4667 ocean blvd #310 92109
str-06497l,4155811327,4667 ocean blvd #214 92109
str-06497l,4155811352,4667 ocean blvd #411 92109
str-06513l,4235821300,3753 strand way 92109
str-06871l,4474821500,3815 38th st 92105
str-06887l,3040612617,12984 carmel creek rd #155 92130
str-06887l,3040612603,12966 carmel creek rd #141 92130
str-06887l,3040612609,12968 carmel creek rd #147 92130
str-06887l,3040612607,12968 carmel creek rd #145 92130
str-06887l,3040612612,12980 carmel creek rd #150 92130
str-06887l,3040612611,12980 carmel creek rd #149 92130
str-06887l,3040612614,12980 carmel creek rd #152 92130
str-06887l,3040612602,12966 carmel creek rd #140 92130
str-06887l,3040612618,12984 carmel creek rd #156 92130
str-06887l,3040612601,12966 carmel creek rd #139 92130
str-06887l,3040612608,12968 carmel creek rd #146 92130
str-06887l,3040612619,12984 carmel creek rd #157 92130
str-06887l,3040612605,12966 carmel creek rd #143 92130
str-06887l,3040612604,12966 carmel creek rd #142 92130
str-06887l,3040612610,12968 carmel creek rd #148 92130
str-06887l,3040612613,12980 carmel creek rd #151 92130
str-06887l,3040612606,12968 carmel creek rd #144 92130
str-06887l,3040612616,12984 carmel creek rd #154 92130
str-06887l,3040612615,12984 carmel creek rd #153 92130
str-06739l,5340230203,1557 9th ave 92101
str-06739l,5340230202,1551 9th ave 92101
str-06739l,5340230204,1555 9th ave 92101
str-06739l,5340230201,1553 9th ave 92101
str-06984l,4235772302,834 san jose pl 92109
str-06984l,4235772301,3802 bayside walk 92109
str-06984l,4235772303,838 san jose pl 92109
str-07008l,4307000600,2581 tokalon court 92110
str-07176l,4464141200,3074 e university ave 92104
str-02993l,4254130100,4151 aeronca ave 92117
str-06143l,4487101900,2401 seaside st 92107
str-07355l,4662020100,5067 campanile dr 92115
str-05896l,4461810800,4333 illinois st 92104
str-05901l,4507810600,3263 madrid st 92110
str-04848l,3486305600,6797 lipmann st 92122
str-00788l,4536230900,2935 33rd st 92104
str-04331l,4523315000,1520 myrtle ave 92103
str-01476l,3012301419,2255 del mar scenic pkwy 92014
str-01476l,3012301474,12823 caminito del canto 92014
str-01476l,3012301462,12863 caminito del canto 92014
str-01476l,3012301460,12869 caminito del canto 92014
str-01476l,3012301417,2251 del mar scenic pkwy 92014
str-01476l,3012301414,2245 del mar scenic pkwy 92014
str-01476l,3012301436,12961 caminito del canto 92014
str-01476l,3012301420,2257 del mar scenic pkwy 92014
str-01476l,3012301407,2219 del mar scenic pkwy 92014
str-01476l,3012301448,12913 caminito del canto 92014
str-01476l,3012301445,12925 caminito del canto 92014
str-01476l,3012301432,12980 caminito del canto 92014
str-01476l,3012301470,12837 caminito del canto 92014
str-01476l,3012301437,12957 caminito del canto 92014
str-01476l,3012301430,12988 caminito del canto 92014
str-01476l,3012301429,12992 caminito del canto 92014
str-01476l,3012301425,2267 del mar scenic pkwy 92014
str-01476l,3012301416,2249 del mar scenic pkwy 92014
str-01476l,3012301406,2221 del mar scenic pkwy 92014
str-01476l,3012301424,2265 del mar scenic pkwy 92014
str-01476l,3012301469,12839 caminito del canto 92014
str-01476l,3012301408,2233 del mar scenic pkwy 92014
str-01476l,3012301410,2237 del mar scenic pkwy 92014
str-01476l,3012301428,12996 caminito del canto 92014
str-01476l,3012301421,2259 del mar scenic pkwy 92014
str-01476l,3012301415,2247 del mar scenic pkwy 92014
str-01476l,3012301465,12855 caminito del canto 92014
str-01476l,3012301435,12968 caminito del canto 92014
str-01476l,3012301426,2269 del mar scenic pkwy 92014
str-01476l,3012301401,2231 del mar scenic pkwy 92014
str-01476l,3012301423,2263 del mar scenic pkwy 92014
str-01476l,3012301479,12805 caminito del canto 92014
str-01476l,3012301456,12881 caminito del canto 92014
str-01476l,3012301434,12972 caminito del canto 92014
str-01476l,3012301444,12929 caminito del canto 92014
str-01476l,3012301463,12859 caminito del canto 92014
str-01476l,3012301449,12909 caminito del canto 92014
str-01476l,3012301403,2227 del mar scenic pkwy 92014
str-01476l,3012301433,12976 caminito del canto 92014
str-01476l,3012301459,12871 caminito del canto 92014
str-01476l,3012301457,12877 caminito del canto 92014
str-01476l,3012301471,12833 caminito del canto 92014
str-01476l,3012301453,12889 caminito del canto 92014
str-01476l,3012301458,12875 caminito del canto 92014
str-01476l,3012301447,12917 caminito del canto 92014
str-01476l,3012301412,2241 del mar scenic pkwy 92014
str-01476l,3012301477,12811 caminito del canto 92014
str-01476l,3012301442,12937 caminito del canto 92014
str-01476l,3012301431,12984 caminito del canto 92014
str-01476l,3012301422,2261 del mar scenic pkwy 92014
str-01476l,3012301411,2239 del mar scenic pkwy 92014
str-01476l,3012301413,2243 del mar scenic pkwy 92014
str-01476l,3012301476,12817 caminito del canto 92014
str-01476l,3012301478,12809 caminito del canto 92014
str-01476l,3012301467,12849 caminito del canto 92014
str-01476l,3012301455,12883 caminito del canto 92014
str-01476l,3012301473,12825 caminito del canto 92014
str-01476l,3012301438,12953 caminito del canto 92014
str-01476l,3012301409,2235 del mar scenic pkwy 92014
str-01476l,3012301475,12819 caminito del canto 92014
str-01476l,3012301468,12843 caminito del canto 92014
str-01476l,3012301418,2253 del mar scenic pkwy 92014
str-01476l,3012301464,12857 caminito del canto 92014
str-01476l,3012301404,2225 del mar scenic pkwy 92014
str-01476l,3012301402,2229 del mar scenic pkwy 92014
str-01476l,3012301452,12893 caminito del canto 92014
str-01476l,3012301405,2223 del mar scenic pkwy 92014
str-01476l,3012301466,12851 caminito del canto 92014
str-01476l,3012301441,12941 caminito del canto 92014
str-01476l,3012301461,12865 caminito del canto 92014
str-01476l,3012301450,12905 caminito del canto 92014
str-01476l,3012301439,12949 caminito del canto 92014
str-01476l,3012301427,2271 del mar scenic pkwy 92014
str-01476l,3012301446,12921 caminito del canto 92014
str-01476l,3012301440,12945 caminito del canto 92014
str-01476l,3012301454,12887 caminito del canto 92014
str-01476l,3012301472,12831 caminito del canto 92014
str-01476l,3012301451,12895 caminito del canto 92014
str-01476l,3012301443,12933 caminito del canto 92014
str-04291l,4164512504,1934 missouri st #04 92109
str-04291l,4164512507,1934 missouri st #07 92109
str-04291l,4164512506,1934 missouri st #06 92109
str-04291l,4164512502,1934 missouri st #02 92109
str-04291l,4164512503,1934 missouri st #03 92109
str-04291l,4164512501,1934 missouri st #01 92109
str-04291l,4164512505,1934 missouri st #05 92109
str-05205l,4484113000,2037 sunset cliffs blvd 92107
str-06506l,4483331900,4851 voltaire st 92107
str-06667l,4233131000,808 yarmouth court 92109
str-06675l,4375100500,6328 caminito marcial 92111
str-06864l,5383701500,512 sampson st 92113
str-06389l,3112116200,10836 parkdale ave 92126
str-06397l,4453610701,4357 oregon st #01 92104
str-06397l,4453610703,4357 oregon st #03 92104
str-06397l,4453610706,4357 oregon st #06 92104
str-06397l,4453610704,4357 oregon st #04 92104
str-06397l,4453610707,4357 oregon st #07 92104
str-06397l,4453610705,4357 oregon st #05 92104
str-06397l,4453610702,4357 oregon st #02 92104
str-06993l,4482722402,4873 narragansett ave 92107
str-06993l,4482722401,4875 narragansett ave 92107
str-07017l,5352120200,2104 market st 92102
str-07300l,4481510309,4909 orchard ave #202 92107
str-07300l,4481510306,4909 orchard ave #205 92107
str-07300l,4481510315,4909 orchard ave #301 92107
str-07300l,4481510313,4909 orchard ave #303 92107
str-07300l,4481510311,4909 orchard ave #305 92107
str-07300l,4481510312,4909 orchard ave #304 92107
str-07300l,4481510305,4909 orchard ave #101 92107
str-07300l,4481510304,4909 orchard ave #102 92107
str-07300l,4481510302,4909 orchard ave #104 92107
str-07300l,4481510307,4909 orchard ave #204 92107
str-07300l,4481510310,4909 orchard ave #201 92107
str-07300l,4481510308,4909 orchard ave #203 92107
str-07300l,4481510303,4909 orchard ave #103 92107
str-07300l,4481510301,4909 orchard ave #105 92107
str-07300l,4481510314,4909 orchard ave #302 92107
str-07308l,4535130800,3345 33rd st 92104
str-07561l,4480330200,2121 spray st 92107
str-02723l,6762730100,4289 quapaw ave 92117
str-02840l,4475532400,4350 33rd st 92104
str-03045l,4237351300,828 balboa court 92109
str-07522l,6742501800,6949 hyde park dr 92119
str-07585l,4236430300,721 kennebeck court 92109
str-07593l,3624401700,4520 berwick dr 92117
str-06416l,4486411900,1727 froude st 92107
str-07374l,4483320100,2219 cable st 92107
str-04577l,4534130400,3519 30th st 92104
str-05160l,3195405100,10660 cassowary court 92131
str-04656l,4303310100,2069 morena blvd 92110
str-04845l,5330540600,612 w laurel st 92101
str-07645l,4482301800,4844 w point loma blvd 92107
str-07669l,5432430500,701 bollenbacher st 92114
str-07905l,4401310500,3554 sydney pl 92116
str-07953l,3522210700,7362 brodiaea way 92037
str-05328l,5343860900,826 22nd st 92102
str-06934l,4520431500,3852 1st ave 92103
str-06969l,4472421900,4220 36th st 92104
str-01953l,5482020500,5347 imperial ave 92114
str-07235l,3074904900,4208 calle isabelino 92130
str-07485l,4480331800,2126 abbott st 92107
